FOLIO,FECHASOLICITUD,DEPENDENCIA,ESTATUS,MEDIOENTRADA,TIPOSOLICITUD,DESCRIPCIONSOLICITUD,OTROSDATOS,ARCHIVOADJUNTOSOLICITUD,MEDIOENTREGA,FECHALIMITE,RESPUESTA,TEXTORESPUESTA,FECHARESPUESTA,PAIS,ESTADO,MUNICIPIO,CODIGOPOSTAL,SECTOR
="00129417","02/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","¿A cuánto asciende su presupuesto anual para el ejercicio fiscal 2017?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/42B2B2B08909CC52","Consulta vía Infomex - Sin costo","23/02/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACIÓN DE FOLIO 00129417 MEDIANTE OFICIO CEDH/UETOM/014/2017 MISMO QUE SE ADJUNTA","03/02/2017","MEXICO","","","",Organismos Autónomos
="00136417","03/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Número de quejas presentadas por negación de Interrupción Legal del Embarazo en el periodo del 1 de enero de 2007 al 31 de diciembre de 2016. Favor de anexar la versión pública de las resoluciones por conciliación y de las recomendaciones.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/C30D7314B42A26F6","Consulta vía Infomex - Sin costo","27/02/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACIÓN 00136417 MEDIANTE OFICIO CEDH/UETOM/018/2017 MISMO QUE SE ADJUNTA.","08/02/2017","MEXICO","","","",Organismos Autónomos
="00136517","03/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","Número de quejas presentadas por negación de Interrupción Legal del Embarazo en el periodo del 1 de enero de 2007 al 31 de diciembre de 2016. Favor de anexar la versión pública de las resoluciones por conciliación y de las recomendaciones.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/E627D00C344C42EC","Consulta vía Infomex - Sin costo","27/02/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD 00136517 MEDIANTE OFICIO CEDH/UETOM/017/2017 MISMO QUE SE ADJUNTA.","08/02/2017","MEXICO","","","",Organismos Autónomos
="00137917","03/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","1. ¿Cuenta con Servicio Civil de Carrera?
2. En caso de que la respuesta sea afirmativa, indique cuándo fue creado.
3. ¿El Servicio Civil de Carrera cuenta con normativa vigente? Indique cómo se llama dicho instrumento normativo, cuándo fue creado, cuál fue su última reforma, en qué consiste, qué procesos regula.
4. Cuánto personal existe en la institución y, de este, cuál es el número total de personas que integran el Servicio Civil de Carrera.
5. Indique los nombres de los procesos y subprocesos que integran el Servicio Civil de Carrera.
6. ¿Cuenta la institución con programas de formación y capacitación para el personal?
7. Específicamente, ¿cuenta la institución con programas de formación y capacitación para el personal que integra el Servicio Civil de Carrera?
8. En caso de contar con programas de formación y capacitación, señale en qué consisten, cómo se implementan, quiénes participan, quiénes están a cargo del proceso de formación y capacitación, el perfil de especialistas que brindan la capacitación, cuáles actividades se han desarrollado del año 2014 a la fecha, cuáles han sido las temáticas abordadas y el nivel académico de quienes imparten los cursos y/o las sesiones de capacitación.
9. En relación a los Programas de Formación y Capacitación, especifique ¿cuál es su tiempo de duración y cuántas personas han concluido esta formación?
10. ¿Cuenta la institución con un método de evaluación de desempeño? En caso afirmativo, detalle en qué consiste, cómo funciona y quiénes participan en la evaluación.
11. ¿Valora la institución el mérito del personal del Servicio Civil de Carrera?, en caso afirmativo, detalle a través de qué mecanismo realiza tal valoración, cómo funciona y quiénes participan en él.
12. ¿La institución realiza concursos de oposición para ocupar plazas/puestos vacantes?
13. En caso de que la pregunta anterior sea afirmativa, indique cuántos concursos de oposición se han llevado a cabo en la institución a partir de la creación del Servicio Civil de Carrera, cuántos han sido públicos abiertos y cuántos han sido públicos cerrados, cuántas personas se han integrado al Servicio Civil de Carrera mediante cada uno de ellos.
14. En qué fecha se llevó a cabo el más reciente concurso de oposición en la institución por medio del Servicio Civil de carrera, cuántas plazas/puestos se concursaron y cuántas personas fueron seleccionadas para ocupar las plazas/puestos.
15. ¿Cuál es el promedio de calificación obtenida por el personal del Servicio Civil de Carrera en la Evaluación de desempeño en los años 2014, 2015, 2016 y 2017?
16. En lo referente a la profesionalización y capacitación indique, ¿cuál es el promedio de calificaciones obtenido por el personal del Servicio Civil de Carrera en cuanto a evaluación de conocimientos?
17. Señale cuál es el nivel académico con el que cuenta el personal perteneciente al Servicio Civil de Carrera.
18. Indique cuántas mujeres y cuántos hombres pertenecen al Servicio Civil de Carrera de la institución.
19. ¿El programa de profesionalización y capacitación del Servicio Civil de Carrera de la institución cuenta con certificación oficial de reconocimiento de estudios?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/B3CE954F61C7A2AD","Otro medio","28/02/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACIÓN 00137917 MEDIANTE OFICIO CEDH/UETOM/025/2017, MISMO QUE SE ADJUNTA","16/02/2017","MEXICO","","","",Organismos Autónomos
="00137817","03/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","1. ¿Cuenta con Servicio Civil de Carrera?
2. En caso de que la respuesta sea afirmativa, indique cuándo fue creado.
3. ¿El Servicio Civil de Carrera cuenta con normativa vigente? Indique cómo se llama dicho instrumento normativo, cuándo fue creado, cuál fue su última reforma, en qué consiste, qué procesos regula.
4. Cuánto personal existe en la institución y, de este, cuál es el número total de personas que integran el Servicio Civil de Carrera.
5. Indique los nombres de los procesos y subprocesos que integran el Servicio Civil de Carrera.
6. ¿Cuenta la institución con programas de formación y capacitación para el personal?
7. Específicamente, ¿cuenta la institución con programas de formación y capacitación para el personal que integra el Servicio Civil de Carrera?
8. En caso de contar con programas de formación y capacitación, señale en qué consisten, cómo se implementan, quiénes participan, quiénes están a cargo del proceso de formación y capacitación, el perfil de especialistas que brindan la capacitación, cuáles actividades se han desarrollado del año 2014 a la fecha, cuáles han sido las temáticas abordadas y el nivel académico de quienes imparten los cursos y/o las sesiones de capacitación.
9. En relación a los Programas de Formación y Capacitación, especifique ¿cuál es su tiempo de duración y cuántas personas han concluido esta formación?
10. ¿Cuenta la institución con un método de evaluación de desempeño? En caso afirmativo, detalle en qué consiste, cómo funciona y quiénes participan en la evaluación.
11. ¿Valora la institución el mérito del personal del Servicio Civil de Carrera?, en caso afirmativo, detalle a través de qué mecanismo realiza tal valoración, cómo funciona y quiénes participan en él.
12. ¿La institución realiza concursos de oposición para ocupar plazas/puestos vacantes?
13. En caso de que la pregunta anterior sea afirmativa, indique cuántos concursos de oposición se han llevado a cabo en la institución a partir de la creación del Servicio Civil de Carrera, cuántos han sido públicos abiertos y cuántos han sido públicos cerrados, cuántas personas se han integrado al Servicio Civil de Carrera mediante cada uno de ellos.
14. En qué fecha se llevó a cabo el más reciente concurso de oposición en la institución por medio del Servicio Civil de carrera, cuántas plazas/puestos se concursaron y cuántas personas fueron seleccionadas para ocupar las plazas/puestos.
15. ¿Cuál es el promedio de calificación obtenida por el personal del Servicio Civil de Carrera en la Evaluación de desempeño en los años 2014, 2015, 2016 y 2017?
16. En lo referente a la profesionalización y capacitación indique, ¿cuál es el promedio de calificaciones obtenido por el personal del Servicio Civil de Carrera en cuanto a evaluación de conocimientos?
17. Señale cuál es el nivel académico con el que cuenta el personal perteneciente al Servicio Civil de Carrera.
18. Indique cuántas mujeres y cuántos hombres pertenecen al Servicio Civil de Carrera de la institución.
19. ¿El programa de profesionalización y capacitación del Servicio Civil de Carrera de la institución cuenta con certificación oficial de reconocimiento de estudios?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/1F707FBCA69CD2E1","Otro medio","28/02/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACIÓN 00137817 MEDIANTE OFICIO CEDH/UETOM/022/2017, MISMO QUE SE ADJUNTA","16/02/2017","MEXICO","","","",Organismos Autónomos
="00138017","03/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","1. ¿Cuenta con Servicio Civil de Carrera?
2. En caso de que la respuesta sea afirmativa, indique cuándo fue creado.
3. ¿El Servicio Civil de Carrera cuenta con normativa vigente? Indique cómo se llama dicho instrumento normativo, cuándo fue creado, cuál fue su última reforma, en qué consiste, qué procesos regula.
4. Cuánto personal existe en la institución y, de este, cuál es el número total de personas que integran el Servicio Civil de Carrera.
5. Indique los nombres de los procesos y subprocesos que integran el Servicio Civil de Carrera.
6. ¿Cuenta la institución con programas de formación y capacitación para el personal?
7. Específicamente, ¿cuenta la institución con programas de formación y capacitación para el personal que integra el Servicio Civil de Carrera?
8. En caso de contar con programas de formación y capacitación, señale en qué consisten, cómo se implementan, quiénes participan, quiénes están a cargo del proceso de formación y capacitación, el perfil de especialistas que brindan la capacitación, cuáles actividades se han desarrollado del año 2014 a la fecha, cuáles han sido las temáticas abordadas y el nivel académico de quienes imparten los cursos y/o las sesiones de capacitación.
9. En relación a los Programas de Formación y Capacitación, especifique ¿cuál es su tiempo de duración y cuántas personas han concluido esta formación?
10. ¿Cuenta la institución con un método de evaluación de desempeño? En caso afirmativo, detalle en qué consiste, cómo funciona y quiénes participan en la evaluación.
11. ¿Valora la institución el mérito del personal del Servicio Civil de Carrera?, en caso afirmativo, detalle a través de qué mecanismo realiza tal valoración, cómo funciona y quiénes participan en él.
12. ¿La institución realiza concursos de oposición para ocupar plazas/puestos vacantes?
13. En caso de que la pregunta anterior sea afirmativa, indique cuántos concursos de oposición se han llevado a cabo en la institución a partir de la creación del Servicio Civil de Carrera, cuántos han sido públicos abiertos y cuántos han sido públicos cerrados, cuántas personas se han integrado al Servicio Civil de Carrera mediante cada uno de ellos.
14. En qué fecha se llevó a cabo el más reciente concurso de oposición en la institución por medio del Servicio Civil de carrera, cuántas plazas/puestos se concursaron y cuántas personas fueron seleccionadas para ocupar las plazas/puestos.
15. ¿Cuál es el promedio de calificación obtenida por el personal del Servicio Civil de Carrera en la Evaluación de desempeño en los años 2014, 2015, 2016 y 2017?
16. En lo referente a la profesionalización y capacitación indique, ¿cuál es el promedio de calificaciones obtenido por el personal del Servicio Civil de Carrera en cuanto a evaluación de conocimientos?
17. Señale cuál es el nivel académico con el que cuenta el personal perteneciente al Servicio Civil de Carrera.
18. Indique cuántas mujeres y cuántos hombres pertenecen al Servicio Civil de Carrera de la institución.
19. ¿El programa de profesionalización y capacitación del Servicio Civil de Carrera de la institución cuenta con certificación oficial de reconocimiento de estudios?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/CDC3D7E7A4525F8B","Otro medio","28/02/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACIÓN 00138017 MEDIANTE OFICIO CEDH/UETOM/026/2017, MISMO QUE SE ADJUNTA","16/02/2017","MEXICO","","","",Organismos Autónomos
="00138117","03/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","1. ¿Cuenta con Servicio Civil de Carrera?
2. En caso de que la respuesta sea afirmativa, indique cuándo fue creado.
3. ¿El Servicio Civil de Carrera cuenta con normativa vigente? Indique cómo se llama dicho instrumento normativo, cuándo fue creado, cuál fue su última reforma, en qué consiste, qué procesos regula.
4. Cuánto personal existe en la institución y, de este, cuál es el número total de personas que integran el Servicio Civil de Carrera.
5. Indique los nombres de los procesos y subprocesos que integran el Servicio Civil de Carrera.
6. ¿Cuenta la institución con programas de formación y capacitación para el personal?
7. Específicamente, ¿cuenta la institución con programas de formación y capacitación para el personal que integra el Servicio Civil de Carrera?
8. En caso de contar con programas de formación y capacitación, señale en qué consisten, cómo se implementan, quiénes participan, quiénes están a cargo del proceso de formación y capacitación, el perfil de especialistas que brindan la capacitación, cuáles actividades se han desarrollado del año 2014 a la fecha, cuáles han sido las temáticas abordadas y el nivel académico de quienes imparten los cursos y/o las sesiones de capacitación.
9. En relación a los Programas de Formación y Capacitación, especifique ¿cuál es su tiempo de duración y cuántas personas han concluido esta formación?
10. ¿Cuenta la institución con un método de evaluación de desempeño? En caso afirmativo, detalle en qué consiste, cómo funciona y quiénes participan en la evaluación.
11. ¿Valora la institución el mérito del personal del Servicio Civil de Carrera?, en caso afirmativo, detalle a través de qué mecanismo realiza tal valoración, cómo funciona y quiénes participan en él.
12. ¿La institución realiza concursos de oposición para ocupar plazas/puestos vacantes?
13. En caso de que la pregunta anterior sea afirmativa, indique cuántos concursos de oposición se han llevado a cabo en la institución a partir de la creación del Servicio Civil de Carrera, cuántos han sido públicos abiertos y cuántos han sido públicos cerrados, cuántas personas se han integrado al Servicio Civil de Carrera mediante cada uno de ellos.
14. En qué fecha se llevó a cabo el más reciente concurso de oposición en la institución por medio del Servicio Civil de carrera, cuántas plazas/puestos se concursaron y cuántas personas fueron seleccionadas para ocupar las plazas/puestos.
15. ¿Cuál es el promedio de calificación obtenida por el personal del Servicio Civil de Carrera en la Evaluación de desempeño en los años 2014, 2015, 2016 y 2017?
16. En lo referente a la profesionalización y capacitación indique, ¿cuál es el promedio de calificaciones obtenido por el personal del Servicio Civil de Carrera en cuanto a evaluación de conocimientos?
17. Señale cuál es el nivel académico con el que cuenta el personal perteneciente al Servicio Civil de Carrera.
18. Indique cuántas mujeres y cuántos hombres pertenecen al Servicio Civil de Carrera de la institución.
19. ¿El programa de profesionalización y capacitación del Servicio Civil de Carrera de la institución cuenta con certificación oficial de reconocimiento de estudios?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/33610E509A40659D","Otro medio","28/02/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACIÓN 00138117 MEDIANTE OFICIO CEDH/UETOM/024/2017","16/02/2017","MEXICO","","","",Organismos Autónomos
="00138217","03/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","1. ¿Cuenta con Servicio Civil de Carrera?
2. En caso de que la respuesta sea afirmativa, indique cuándo fue creado.
3. ¿El Servicio Civil de Carrera cuenta con normativa vigente? Indique cómo se llama dicho instrumento normativo, cuándo fue creado, cuál fue su última reforma, en qué consiste, qué procesos regula.
4. Cuánto personal existe en la institución y, de este, cuál es el número total de personas que integran el Servicio Civil de Carrera.
5. Indique los nombres de los procesos y subprocesos que integran el Servicio Civil de Carrera.
6. ¿Cuenta la institución con programas de formación y capacitación para el personal?
7. Específicamente, ¿cuenta la institución con programas de formación y capacitación para el personal que integra el Servicio Civil de Carrera?
8. En caso de contar con programas de formación y capacitación, señale en qué consisten, cómo se implementan, quiénes participan, quiénes están a cargo del proceso de formación y capacitación, el perfil de especialistas que brindan la capacitación, cuáles actividades se han desarrollado del año 2014 a la fecha, cuáles han sido las temáticas abordadas y el nivel académico de quienes imparten los cursos y/o las sesiones de capacitación.
9. En relación a los Programas de Formación y Capacitación, especifique ¿cuál es su tiempo de duración y cuántas personas han concluido esta formación?
10. ¿Cuenta la institución con un método de evaluación de desempeño? En caso afirmativo, detalle en qué consiste, cómo funciona y quiénes participan en la evaluación.
11. ¿Valora la institución el mérito del personal del Servicio Civil de Carrera?, en caso afirmativo, detalle a través de qué mecanismo realiza tal valoración, cómo funciona y quiénes participan en él.
12. ¿La institución realiza concursos de oposición para ocupar plazas/puestos vacantes?
13. En caso de que la pregunta anterior sea afirmativa, indique cuántos concursos de oposición se han llevado a cabo en la institución a partir de la creación del Servicio Civil de Carrera, cuántos han sido públicos abiertos y cuántos han sido públicos cerrados, cuántas personas se han integrado al Servicio Civil de Carrera mediante cada uno de ellos.
14. En qué fecha se llevó a cabo el más reciente concurso de oposición en la institución por medio del Servicio Civil de carrera, cuántas plazas/puestos se concursaron y cuántas personas fueron seleccionadas para ocupar las plazas/puestos.
15. ¿Cuál es el promedio de calificación obtenida por el personal del Servicio Civil de Carrera en la Evaluación de desempeño en los años 2014, 2015, 2016 y 2017?
16. En lo referente a la profesionalización y capacitación indique, ¿cuál es el promedio de calificaciones obtenido por el personal del Servicio Civil de Carrera en cuanto a evaluación de conocimientos?
17. Señale cuál es el nivel académico con el que cuenta el personal perteneciente al Servicio Civil de Carrera.
18. Indique cuántas mujeres y cuántos hombres pertenecen al Servicio Civil de Carrera de la institución.
19. ¿El programa de profesionalización y capacitación del Servicio Civil de Carrera de la institución cuenta con certificación oficial de reconocimiento de estudios?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/038600111B4C65D9","Consulta vía Infomex - Sin costo","28/02/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACION 00138217 MEDIANTE OFICIO CEDH/UETOM/023/2017","16/02/2017","MEXICO","","","",Organismos Autónomos
="00146617","08/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","En relación a la respuesta del Folio 72417 con Oficio CEDH/UETOM/011/2017 se solicita se haga llegar el archivo de Excel de la respuesta (confirmando que todas las celdas cuenten con la información requerida-que no estén vacías). Así mismo, que se aclare a detalle a que se refieren los motivos “Deficiencia de atención médica”, “Negligencia médica”, “Negativa a la solicitud de atención médica”.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/ED60DEBF67B12AD7","Consulta vía Infomex - Sin costo","02/03/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE FOLIO NO 00146617 MEDIANTE OFICIO CEDH/UETOM/020/2017 MISMO QUE SE ADJUNTA.","13/02/2017","MEXICO","Sonora","Hermosillo","83010",Organismos Autónomos
="00147617","08/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","buenas tardes, el motivo de mi contacto es que el año pasado me agrederion cerca de mi domicilio, me golpearon y me dañaron el vehiculo, el vehiculo esta a nombre de mi esposa, se pusieron las denuncias correspondientes y hasta la fecha no he obtenido ningun resultado, fui a visitaduria y nada, ya me canse de estar dando vueltas, que se puede hacer? 

las personas que me agredieron fueron las siguientes:
Mata Hernandez Arlés humberto Número único de caso (NUC) 06155
Mata Hernandez Edgar Guadalupe Número único de caso (NUC) 06155
Juan Carlos Jiménez Ayala alias el bolsitas, en ese tiempo se decir ser menor de edad, el cual no comprueba, y se puso denuncia en la procuradiria contra el menor, Folio de las denuncia del bolsitas Lic. Guadalupe Zamarron caso num.70 del 2016
el 4to le dicen el guero nice, el cual no se incluyo en el reporte por que no tenia el nombre y el licenciado que me atendio en la procuraduria creo que de nombre Hugo, no lo quiso poner ya que no tenia el nombre completo de el. 


Los gastos del vehiculo fueron aproximadamente de 30 mil pesos, de los cuales se ingresaron las cotizaciones de los trabajos realizados, mis heridas tardaron 3 semanas en sanar y hasta la fecha tengo molestias en la espalda baja, es injusto que uno tenga que pagar por los delincuentes.

mi telefono es: 662 172 78 26

Hago el llamado a todas las dependencias por las siguientes razones.
Derechos Humanos: donde estan mis derecho como ciudadano honesto, honrado y trabajador?? solo defienden a los delincuentes?
Concreso del Estado: que clase de leyes tenemos que no pueden detener a unos delincuentes que andan libres todo el dia asaltando y relizando robos a casa habitacion, rayando paredes, bandalizando parques, robando estereos quebrando vidrios, no es justo, HAGAN ALGO!!!
gubernatura: ustes que son el mas alto nivel del gobierno del estado, pongan a trabajar a su gente, que para eso les pagamos.
ISSPE: capaciten a sus alumnos para que nos brinden un entorno seguro. Que les dejamos a nuestros Hijos?
PRocuraduria: que estan haciendo? alli tienen un altero de casos, por que los ministerio publico no los detienen?
Secretaria de seguridad publica: existe? o solo son recaudatorios?

Les extiendo un cordial saludo, y que tengan un excelente dia.","la denuncia de los mata hernandez, se puso en la procuraduria y la denuncia contra el bolsitas atras de la peni.","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/78571562B124C13B","Otro medio","02/03/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACIÓN 00147617 MEDIANTE OFICIO CEDH/UETOM/029/2017 MISMO QUE SE ADJUNTA","17/02/2017","MEXICO","","","",Organismos Autónomos
="00148517","08/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","buenas tardes, el motivo de mi contacto es que el año pasado me agrederion cerca de mi domicilio, me golpearon y me dañaron el vehiculo, el vehiculo esta a nombre de mi esposa, se pusieron las denuncias correspondientes y hasta la fecha no he obtenido ningun resultado, fui a visitaduria y nada, ya me canse de estar dando vueltas, que se puede hacer? 

las personas que me agredieron fueron las siguientes:
Mata Hernandez Arlés humberto Número único de caso (NUC) 06155
Mata Hernandez Edgar Guadalupe Número único de caso (NUC) 06155
Juan Carlos Jiménez Ayala alias el bolsitas, en ese tiempo se decir ser menor de edad, el cual no comprueba, y se puso denuncia en la procuradiria contra el menor, Folio de las denuncia del bolsitas Lic. Guadalupe Zamarron caso num.70 del 2016
el 4to le dicen el guero nice, el cual no se incluyo en el reporte por que no tenia el nombre y el licenciado que me atendio en la procuraduria creo que de nombre Hugo, no lo quiso poner ya que no tenia el nombre completo de el. 


Los gastos del vehiculo fueron aproximadamente de 30 mil pesos, de los cuales se ingresaron las cotizaciones de los trabajos realizados, mis heridas tardaron 3 semanas en sanar y hasta la fecha tengo molestias en la espalda baja, es injusto que uno tenga que pagar por los delincuentes.

mi telefono es: 662 172 78 26

Hago el llamado a todas las dependencias por las siguientes razones.
Derechos Humanos: donde estan mis derecho como ciudadano honesto, honrado y trabajador?? solo defienden a los delincuentes?
Concreso del Estado: que clase de leyes tenemos que no pueden detener a unos delincuentes que andan libres todo el dia asaltando y relizando robos a casa habitacion, rayando paredes, bandalizando parques, robando estereos quebrando vidrios, no es justo, HAGAN ALGO!!!
gubernatura: ustes que son el mas alto nivel del gobierno del estado, pongan a trabajar a su gente, que para eso les pagamos.
ISSPE: capaciten a sus alumnos para que nos brinden un entorno seguro. Que les dejamos a nuestros Hijos?
PRocuraduria: que estan haciendo? alli tienen un altero de casos, por que los ministerio publico no los detienen?
Secretaria de seguridad publica: existe? o solo son recaudatorios?

Les extiendo un cordial saludo, y que tengan un excelente dia.","la denuncia de los mata hernandez, se puso en la procuraduria y la denuncia contra el bolsitas atras de la peni.","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/19879FCCEE1A53E0","Otro medio","02/03/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACION 00148517 MEDIANTE OFICIO CEDH/UETOM/027/2017 MISMO QUE SE ADJUNTA","17/02/2017","MEXICO","","","",Organismos Autónomos
="00149117","08/02/2017","Comisión Estatal de Derechos Humanos (CEDH)","Terminada","Electrónica","Información pública","buenas tardes, el motivo de mi contacto es que el año pasado me agrederion cerca de mi domicilio, me golpearon y me dañaron el vehiculo, el vehiculo esta a nombre de mi esposa, se pusieron las denuncias correspondientes y hasta la fecha no he obtenido ningun resultado, fui a visitaduria y nada, ya me canse de estar dando vueltas, que se puede hacer? 

las personas que me agredieron fueron las siguientes:
Mata Hernandez Arlés humberto Número único de caso (NUC) 06155
Mata Hernandez Edgar Guadalupe Número único de caso (NUC) 06155
Juan Carlos Jiménez Ayala alias el bolsitas, en ese tiempo se decir ser menor de edad, el cual no comprueba, y se puso denuncia en la procuradiria contra el menor, Folio de las denuncia del bolsitas Lic. Guadalupe Zamarron caso num.70 del 2016
el 4to le dicen el guero nice, el cual no se incluyo en el reporte por que no tenia el nombre y el licenciado que me atendio en la procuraduria creo que de nombre Hugo, no lo quiso poner ya que no tenia el nombre completo de el. 


Los gastos del vehiculo fueron aproximadamente de 30 mil pesos, de los cuales se ingresaron las cotizaciones de los trabajos realizados, mis heridas tardaron 3 semanas en sanar y hasta la fecha tengo molestias en la espalda baja, es injusto que uno tenga que pagar por los delincuentes.

mi telefono es: 662 172 78 26

Hago el llamado a todas las dependencias por las siguientes razones.
Derechos Humanos: donde estan mis derecho como ciudadano honesto, honrado y trabajador?? solo defienden a los delincuentes?
Concreso del Estado: que clase de leyes tenemos que no pueden detener a unos delincuentes que andan libres todo el dia asaltando y relizando robos a casa habitacion, rayando paredes, bandalizando parques, robando estereos quebrando vidrios, no es justo, HAGAN ALGO!!!
gubernatura: ustes que son el mas alto nivel del gobierno del estado, pongan a trabajar a su gente, que para eso les pagamos.
ISSPE: capaciten a sus alumnos para que nos brinden un entorno seguro. Que les dejamos a nuestros Hijos?
PRocuraduria: que estan haciendo? alli tienen un altero de casos, por que los ministerio publico no los detienen?
Secretaria de seguridad publica: existe? o solo son recaudatorios?

Les extiendo un cordial saludo, y que tengan un excelente dia.","la denuncia de los mata hernandez, se puso en la procuraduria y la denuncia contra el bolsitas atras de la peni.","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/B8557F7DFFADBF2F","Otro medio","02/03/2017","06.- ACEPTADA, Respuesta Vía PNT","SE RESPONDE SOLICITUD DE INFORMACION 00149117 MEDIANTE OFICIO CEDH/UETOM/028/2017 MISMO QUE SE ADJUNTA","17/02/2017","MEXICO","","","",Organismos Autónomos
