FOLIO,FECHASOLICITUD,DEPENDENCIA,ESTATUS,MEDIOENTRADA,TIPOSOLICITUD,DESCRIPCIONSOLICITUD,OTROSDATOS,ARCHIVOADJUNTOSOLICITUD,MEDIOENTREGA,FECHALIMITE,RESPUESTA,TEXTORESPUESTA,FECHARESPUESTA,PAIS,ESTADO,MUNICIPIO,CODIGOPOSTAL,SECTOR
="260502222000046","04/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","1. Respecto a la capacitación y promoción en materia de derechos humanos: ¿cuántas actividades de capacitación en materia de derechos humanos (conferencias, cursos, seminarios, diplomados, debates, talleres, etc.) se realizaron por parte de la defensoría durante el ejercicio 2017, 2018, 2019, 2019, 2020 y 2021?
2. Respecto a la capacitación y promoción en materia de derechos humanos: ¿cuántas personas se vieron beneficiadas con las actividades de capacitación en materia de derechos humanos durante el ejercicio 2017, 2018, 2019, 2019, 2020 y 2021?
3. Respecto al ejercicio de vinculación, coordinación y participación ciudadana: ¿con cuáles entidades colabora permanentemente la defensoría para vincular a la ciudadanía y el Gobierno (consejos, comités, comisiones, mesas, observatorios ciudadanos; redes con instancias de gobierno, académicas y con las distintas expresiones de la sociedad civil, etc.)?
4. Respecto a las recomendaciones emitidas: ¿cómo se integra el registro de recomendaciones? Por ejemplo: ¿una misma recomendación emitida a 7 autoridades estaría registrando 7 recomendaciones o solamente una?, o en su defecto, una recomendación emitida a una autoridad, pero con 5 puntos recomendatorios específicos, ¿estaría registrando una recomendación emitida o 5?","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/A1B4F040EAE1AF77","Electrónico a través del sistema de solicitudes de acceso a la información de la PNT","26/05/2022","Notificación de respuesta de información disponible SIN COSTO","Atendiendo lo dispuesto en el artículo 129 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora me permito notificarle la RESPUESTA DEFINITIVA a su solicitud de información de fecha 04 de Mayo del 2022 que deriva del folio: 260502222000046, contenida en datos adjuntos, misma que esperamos sea de su satisfacción.

Por otra parte, se le hace de su conocimiento que a partir de esta fecha, cuenta con un periodo de quince días hábiles para la interposición del recurso de revisión previsto en el artículo 138 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora, en su caso, y transcurrido dicho periodo, se le comunica que su solicitud será susceptible de archivo definitivo como asunto concluido.

Comisión Estatal de Derechos Humanos
Tel. 6623-13-81-01 Ext 152","24/05/2022","","","","",Organismos Autónomos
="260502222000047","04/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","Solicito informe a cuánto asciende la deuda que tiene la CEDH por demandas laborales. Detalle cuántas demandas persisten contra la institución. Detalle también cuántas demandas laborales se han presentado contra la CEDH durante el 2022","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/E28A60AD8E9CE82C","Cualquier otro medio incluido los electrónicos","26/05/2022","Notificación de respuesta de información disponible SIN COSTO","Atendiendo lo dispuesto en el artículo 129 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora me permito notificarle la RESPUESTA DEFINITIVA a su solicitud de información de fecha 04 de Mayo del 2022 que deriva del folio: 260502222000047, contenida en datos adjuntos, misma que esperamos sea de su satisfacción.

Por otra parte, se le hace de su conocimiento que a partir de esta fecha, cuenta con un periodo de quince días hábiles para la interposición del recurso de revisión previsto en el artículo 138 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora, en su caso, y transcurrido dicho periodo, se le comunica que su solicitud será susceptible de archivo definitivo como asunto concluido.

Comisión Estatal de Derechos Humanos
Tel. 6623-13-81-01 Ext 152","26/05/2022","","","","",Organismos Autónomos
="260502222000049","11/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","Solicito se me proporcione la siguiente información:

1. Número de quejas por presuntas violaciones a los derechos humanos recibidas por el organismo en abril.

2. Señalar cuál es la principal autoridad señalada en las quejas por presuntas violaciones a los derechos humanos recibidas por el organismo en abril de 2022. ","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/972ACC1B73164713","Electrónico a través del sistema de solicitudes de acceso a la información de la PNT","01/06/2022","Notificación de respuesta de información disponible SIN COSTO","Atendiendo lo dispuesto en el artículo 129 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora me permito notificarle la RESPUESTA DEFINITIVA a su solicitud de información de fecha 11 de Mayo del 2022 que deriva del folio: 260502222000049, contenida en datos adjuntos, misma que esperamos sea de su satisfacción.

Por otra parte, se le hace de su conocimiento que a partir de esta fecha, cuenta con un periodo de quince días hábiles para la interposición del recurso de revisión previsto en el artículo 138 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora, en su caso, y transcurrido dicho periodo, se le comunica que su solicitud será susceptible de archivo definitivo como asunto concluido.

Comisión Estatal de Derechos Humanos
Tel. 6623-13-81-01 Ext 152","31/05/2022","","","","",Organismos Autónomos
="260502222000048","10/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","Solicito un listado de los derechos humanos ejercidos en el estado de Sonora.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/B419DB056D48332F","Electrónico a través del sistema de solicitudes de acceso a la información de la PNT","01/06/2022","Notificación de respuesta de información disponible SIN COSTO","Atendiendo lo dispuesto en el artículo 129 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora me permito notificarle la RESPUESTA DEFINITIVA a su solicitud de información de fecha 11 de Mayo del 2022 que deriva del folio: 260502222000048, contenida en datos adjuntos, misma que esperamos sea de su satisfacción.

Por otra parte, se le hace de su conocimiento que a partir de esta fecha, cuenta con un periodo de quince días hábiles para la interposición del recurso de revisión previsto en el artículo 138 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora, en su caso, y transcurrido dicho periodo, se le comunica que su solicitud será susceptible de archivo definitivo como asunto concluido.

Comisión Estatal de Derechos Humanos
Tel. 6623-13-81-01 Ext 152","24/05/2022","","","","",Organismos Autónomos
="260502222000051","12/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","Quejas anuales por desaparición forzada y desaparición cometida por particulares (2006 a 2022). Quejas por víctima individual y quejas por grupo de víctimas.
","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/77450AD94937363E","Electrónico a través del sistema de solicitudes de acceso a la información de la PNT","02/06/2022","Notificación de respuesta de información disponible SIN COSTO","Atendiendo lo dispuesto en el artículo 129 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora me permito notificarle la RESPUESTA DEFINITIVA a su solicitud de información de fecha 12 de Mayo del 2022 que deriva del folio: 260502222000051, contenida en datos adjuntos, misma que esperamos sea de su satisfacción.

Por otra parte, se le hace de su conocimiento que a partir de esta fecha, cuenta con un periodo de quince días hábiles para la interposición del recurso de revisión previsto en el artículo 138 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora, en su caso, y transcurrido dicho periodo, se le comunica que su solicitud será susceptible de archivo definitivo como asunto concluido.

Comisión Estatal de Derechos Humanos
Tel. 6623-13-81-01 Ext 152","01/06/2022","","","","",Organismos Autónomos
="260502222000050","11/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","buenas tardes, solicito informacion de que se esta haciendo con los casos de falsas denuncias dentro de la fiscalia en cuestiones de violencia familiar  y los casos de difamacion asi mismo quisiera saber si hay casos en los que se aplicara la ley olimpia para hombres que son falsamente acusados en redes sociales ","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/A5090F8AB9E5D023","Copia certificada","02/06/2022","Declinar por razón de competencia","SE DECLINA POR RAZON DE COMPETENCIA","13/05/2022","","","","",Organismos Autónomos
="260502222000053","12/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","¿La institución cuenta con un registro propio de personas desaparecidas ?
(del periodo comprendido de 2006-2022).
","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/7D0D08B5AE38A3D7","Electrónico a través del sistema de solicitudes de acceso a la información de la PNT","03/06/2022","Notificación de respuesta de información disponible SIN COSTO","Atendiendo lo dispuesto en el artículo 129 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora me permito notificarle la RESPUESTA DEFINITIVA a su solicitud de información de fecha 13 de Mayo del 2022 que deriva del folio: 260502222000053, contenida en datos adjuntos, misma que esperamos sea de su satisfacción.

Por otra parte, se le hace de su conocimiento que a partir de esta fecha, cuenta con un periodo de quince días hábiles para la interposición del recurso de revisión previsto en el artículo 138 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora, en su caso, y transcurrido dicho periodo, se le comunica que su solicitud será susceptible de archivo definitivo como asunto concluido.

Comisión Estatal de Derechos Humanos
Tel. 6623-13-81-01 Ext 152","01/06/2022","","","","",Organismos Autónomos
="260502222000052","12/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","Recomendaciones emitidas en materia de desaparición de personas 
Informes en materia de desaparición .
(del periodo 2006 a 2022).","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/1662BD3B609DFDA5","Electrónico a través del sistema de solicitudes de acceso a la información de la PNT","03/06/2022","Notificación de respuesta de información disponible SIN COSTO","Atendiendo lo dispuesto en el artículo 129 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora me permito notificarle la RESPUESTA DEFINITIVA a su solicitud de información de fecha 13 de Mayo del 2022 que deriva del folio: 260502222000052, contenida en datos adjuntos, misma que esperamos sea de su satisfacción.

Por otra parte, se le hace de su conocimiento que a partir de esta fecha, cuenta con un periodo de quince días hábiles para la interposición del recurso de revisión previsto en el artículo 138 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora, en su caso, y transcurrido dicho periodo, se le comunica que su solicitud será susceptible de archivo definitivo como asunto concluido.

Comisión Estatal de Derechos Humanos
Tel. 6623-13-81-01 Ext 152","01/06/2022","","","","",Organismos Autónomos
="260502222000054","14/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","se anexa escrito","desplazados Sonora","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/08AEFEA026D76AB3","Electrónico a través del sistema de solicitudes de acceso a la información de la PNT","06/06/2022","Notificación de respuesta de información disponible SIN COSTO","Atendiendo lo dispuesto en el artículo 129 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora me permito notificarle la RESPUESTA DEFINITIVA a su solicitud de información de fecha 16 de Mayo del 2022 que deriva del folio: 260502222000054, contenida en datos adjuntos, misma que esperamos sea de su satisfacción.

Por otra parte, se le hace de su conocimiento que a partir de esta fecha, cuenta con un periodo de quince días hábiles para la interposición del recurso de revisión previsto en el artículo 138 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora, en su caso, y transcurrido dicho periodo, se le comunica que su solicitud será susceptible de archivo definitivo como asunto concluido.

Comisión Estatal de Derechos Humanos
Tel. 6623-13-81-01 Ext 152","06/06/2022","","","","",Organismos Autónomos
="260502222000055","16/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","Solicito saber cuántas demandas laborales se han presentado en contra de la CEDH este año. Detalle el motivo de cada demanda.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/10BDBC2E9F12C8A4","Cualquier otro medio incluido los electrónicos","06/06/2022","Notificación de respuesta de información disponible SIN COSTO","Atendiendo lo dispuesto en el artículo 129 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora me permito notificarle la RESPUESTA DEFINITIVA a su solicitud de información de fecha 16 de Mayo del 2022 que deriva del folio: 260502222000055, contenida en datos adjuntos, misma que esperamos sea de su satisfacción.

Por otra parte, se le hace de su conocimiento que a partir de esta fecha, cuenta con un periodo de quince días hábiles para la interposición del recurso de revisión previsto en el artículo 138 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora, en su caso, y transcurrido dicho periodo, se le comunica que su solicitud será susceptible de archivo definitivo como asunto concluido.

Comisión Estatal de Derechos Humanos
Tel. 6623-13-81-01 Ext 152","06/06/2022","","","","",Organismos Autónomos
="260502222000056","17/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","La solicitud de información va dirigida al Mecanismo de Protección para Personas Defensoras de Derechos Humanos o institución homóloga que funcione en la entidad, la información solicitada es la que tenga relación con casos de personas desaparecidas; Periodo comprendido del 2006 al 2022.
1.Número de personas amenazadas
2.Número de personas con medidas de protección
3.Número de familiares asesinados
4.Tipos de medidas de protección otorgadas
5.Número de personas a las que les han retirado la protección
","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/E9C556EB390E2DB2","Electrónico a través del sistema de solicitudes de acceso a la información de la PNT","07/06/2022","Notificación de respuesta de información disponible SIN COSTO","Atendiendo lo dispuesto en el artículo 129 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora me permito notificarle la RESPUESTA DEFINITIVA a su solicitud de información de fecha 17 de Mayo del 2022 que deriva del folio: 260502222000056, contenida en datos adjuntos, misma que esperamos sea de su satisfacción.

Por otra parte, se le hace de su conocimiento que a partir de esta fecha, cuenta con un periodo de quince días hábiles para la interposición del recurso de revisión previsto en el artículo 138 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora, en su caso, y transcurrido dicho periodo, se le comunica que su solicitud será susceptible de archivo definitivo como asunto concluido.

Comisión Estatal de Derechos Humanos
Tel. 6623-13-81-01 Ext 152","07/06/2022","","Sonora","","",Organismos Autónomos
="260502222000057","18/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","La solicitud de información versa Medidas de Protección, la información solicitada es la que tenga relación con casos de personas desaparecidas; Periodo comprendido del 2006 al 2022.
1.Número de personas amenazadas
2.Número de personas con medidas de protección
3.Número de familiares asesinados
4.Tipos de medidas de protección otorgadas
5.Número de personas a las que les han retirado la protección
","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/87AE431AD011B8F4","Electrónico a través del sistema de solicitudes de acceso a la información de la PNT","09/06/2022","Notificación de respuesta de información disponible SIN COSTO","Atendiendo lo dispuesto en el artículo 129 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora me permito notificarle la RESPUESTA DEFINITIVA a su solicitud de información de fecha 19 de Mayo del 2022 que deriva del folio: 260502222000057, contenida en datos adjuntos, misma que esperamos sea de su satisfacción.

Por otra parte, se le hace de su conocimiento que a partir de esta fecha, cuenta con un periodo de quince días hábiles para la interposición del recurso de revisión previsto en el artículo 138 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora, en su caso, y transcurrido dicho periodo, se le comunica que su solicitud será susceptible de archivo definitivo como asunto concluido.

Comisión Estatal de Derechos Humanos
Tel. 6623-13-81-01 Ext 152","09/06/2022","","","","",Organismos Autónomos
="260502222000059","18/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","Se solicita de la manera más atenta que nos proporcionen la siguiente información:
1. El desglose de reportes,quejas, inconformidades o similares recibidas en los diferentes medios de captación formales (buzones, correo institucional, módulo de atención, etc. ) e informales (redes sociales) por concepto referente al ""no surtimiento de recetas o medicamentos"" y/o ""desabasto de medicinas"" y/o “desabasto de insumos médicos” o algún otro símil, que incluya la fecha de la queja, la clave del medicamento o insumo,  la unidad médica y el nivel de atención  comprendidas en el periodo de enero 2017 a abril 2022.
2. ¿Su dependencia cuenta con  vías para presentar quejas, reportes, inconformidades, o similares  que sean accesibles a personas con alguna discapacidad, no sepan leer o hablen un idioma distinto al español?
3. En caso de afirmativa, describa cuáles vías.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/9AAEF30433DE8482","Electrónico a través del sistema de solicitudes de acceso a la información de la PNT","09/06/2022","Notificación de respuesta de información disponible SIN COSTO","Atendiendo lo dispuesto en el artículo 129 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora me permito notificarle la RESPUESTA DEFINITIVA a su solicitud de información de fecha 19 de Mayo del 2022 que deriva del folio: 260502222000059, contenida en datos adjuntos, misma que esperamos sea de su satisfacción.

Por otra parte, se le hace de su conocimiento que a partir de esta fecha, cuenta con un periodo de quince días hábiles para la interposición del recurso de revisión previsto en el artículo 138 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora, en su caso, y transcurrido dicho periodo, se le comunica que su solicitud será susceptible de archivo definitivo como asunto concluido.

Comisión Estatal de Derechos Humanos
Tel. 6623-13-81-01 Ext 152","09/06/2022","","","","",Organismos Autónomos
="260502222000058","18/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","Adjunto el documento con la solicitud de información. Gracias","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/34309A162618A6FC","Electrónico a través del sistema de solicitudes de acceso a la información de la PNT","09/06/2022","Notificación de respuesta de información disponible SIN COSTO","Atendiendo lo dispuesto en el artículo 129 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora me permito notificarle la RESPUESTA DEFINITIVA a su solicitud de información de fecha 19 de Mayo del 2022 que deriva del folio: 260502222000058, contenida en datos adjuntos, misma que esperamos sea de su satisfacción.

Por otra parte, se le hace de su conocimiento que a partir de esta fecha, cuenta con un periodo de quince días hábiles para la interposición del recurso de revisión previsto en el artículo 138 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora, en su caso, y transcurrido dicho periodo, se le comunica que su solicitud será susceptible de archivo definitivo como asunto concluido.

Comisión Estatal de Derechos Humanos
Tel. 6623-13-81-01 Ext 152","09/06/2022","","","","",Organismos Autónomos
="260502222000060","25/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","Por medio de la presente solicito a su dependencia información relacionada con el número de quejas interpuestas en su institución por delitos cometidos por policías estatales, municipales, federales y elementos de la guardia nacional contra mujeres, tales como homicidio, feminicidio, lesiones dolosas, desaparición forzada, abuso de autoridad y tortura sexual; así como las recomendaciones emitidas por su institución sobre estos casos, desde en el periodo comprendido del 30 de junio de 2019 al 31 de abril de 2022 . Por favor desglose la información por mes y lugar donde ocurrió. Asimismo, incluya cualquier reporte, documento o análisis que contenga la información requerida.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/F686E4BA4CD12387","Electrónico a través del sistema de solicitudes de acceso a la información de la PNT","15/06/2022","Notificación de respuesta de información disponible SIN COSTO","Atendiendo lo dispuesto en el artículo 129 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora me permito notificarle la RESPUESTA DEFINITIVA a su solicitud de información de fecha 25 de Mayo del 2022 que deriva del folio: 260502222000060, contenida en datos adjuntos, misma que esperamos sea de su satisfacción.

Por otra parte, se le hace de su conocimiento que a partir de esta fecha, cuenta con un periodo de quince días hábiles para la interposición del recurso de revisión previsto en el artículo 138 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora, en su caso, y transcurrido dicho periodo, se le comunica que su solicitud será susceptible de archivo definitivo como asunto concluido.

Comisión Estatal de Derechos Humanos
Tel. 6623-13-81-01 Ext 152","15/06/2022","","","","",Organismos Autónomos
="260502222000064","26/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","Solicito amablemente indique si, en el periodo 2012-2022, la comisión inició uno o más expedientes de queja por la posible vulneración a los derechos a la integridad personal, la libertad personal, la libertad de expresión u otros derechos del C. Jorge Miguel Armenta Ávalos. De ser afirmativa su respuesta, favor de indicar: a) Fecha de inicio del expediente; b) Derechos presuntamente vulnerados; c) Autoridad señalada como responsable; d) Si la comisión dictó medidas cautelares durante su trámite; y e) Si el expediente derivó en una recomendación. De ser el caso, especificar además: f) Número de recomendación y su estado de cumplimiento.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/49CD919CFF49A2C0","Electrónico a través del sistema de solicitudes de acceso a la información de la PNT","17/06/2022","Negativa por ser información confidencial","Por medio del presente le envío en datos adjuntos en conformidad con lo dispuesto en el artículo 129 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora la notificación de RECHAZO por ser información confidencial de su solicitud de Acceso a la Información Pública con número de folio 260502222000064, de fecha 27 de mayo del 2022, se le hace de su conocimiento que a partir de esta fecha, cuenta con un periodo de quince días hábiles para la interposición del recurso de revisión previsto en el artículo 138 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora, en su caso, y transcurrido dicho periodo, se le comunica que su solicitud será susceptible de archivo definitivo como asunto concluido.

Comisión Estatal de Derechos Humanos
Tel. 6623-13-81-01 Ext 152","03/06/2022","","","","",Organismos Autónomos
="260502222000063","26/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","Solicito amablemente indique si, en el periodo 2012-2022, la comisión inició uno o más expedientes de queja por la posible vulneración a los derechos a la integridad personal, la libertad personal, la libertad de expresión u otros derechos del C. Santiago Barroso Alfaro. De ser afirmativa su respuesta, favor de indicar: a) Fecha de inicio del expediente; b) Derechos presuntamente vulnerados; c) Autoridad señalada como responsable; d) Si la comisión dictó medidas cautelares durante su trámite; y e) Si el expediente derivó en una recomendación. De ser el caso, especificar además: f) Número de recomendación y su estado de cumplimiento.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/D50C464E832D24CE","Electrónico a través del sistema de solicitudes de acceso a la información de la PNT","17/06/2022","Notificación de respuesta de información disponible SIN COSTO","Atendiendo lo dispuesto en el artículo 129 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora me permito notificarle la RESPUESTA DEFINITIVA a su solicitud de información de fecha 27 de Mayo del 2022 que deriva del folio: 260502222000063, contenida en datos adjuntos, misma que esperamos sea de su satisfacción.

Por otra parte, se le hace de su conocimiento que a partir de esta fecha, cuenta con un periodo de quince días hábiles para la interposición del recurso de revisión previsto en el artículo 138 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora, en su caso, y transcurrido dicho periodo, se le comunica que su solicitud será susceptible de archivo definitivo como asunto concluido.

Comisión Estatal de Derechos Humanos
Tel. 6623-13-81-01 Ext 152","17/06/2022","","","","",Organismos Autónomos
="260502222000066","26/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","Solicito amablemente indique si, en el periodo 2012-2022, la comisión inició uno o más expedientes de queja por la posible vulneración a los derechos a la integridad personal, la libertad personal, la libertad de expresión u otros derechos del C. José Castillo Osuna. De ser afirmativa su respuesta, favor de indicar: a) Fecha de inicio del expediente; b) Derechos presuntamente vulnerados; c) Autoridad señalada como responsable; d) Si la comisión dictó medidas cautelares durante su trámite; y e) Si el expediente derivó en una recomendación. De ser el caso, especificar además: f) Número de recomendación y su estado de cumplimiento.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/11ED4C2518451B32","Electrónico a través del sistema de solicitudes de acceso a la información de la PNT","17/06/2022","Notificación de respuesta de información disponible SIN COSTO","Atendiendo lo dispuesto en el artículo 129 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora me permito notificarle la RESPUESTA DEFINITIVA a su solicitud de información de fecha 27 de Mayo del 2022 que deriva del folio: 260502222000066, contenida en datos adjuntos, misma que esperamos sea de su satisfacción.

Por otra parte, se le hace de su conocimiento que a partir de esta fecha, cuenta con un periodo de quince días hábiles para la interposición del recurso de revisión previsto en el artículo 138 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora, en su caso, y transcurrido dicho periodo, se le comunica que su solicitud será susceptible de archivo definitivo como asunto concluido.

Comisión Estatal de Derechos Humanos
Tel. 6623-13-81-01 Ext 152","17/06/2022","","","","",Organismos Autónomos
="260502222000065","26/05/2022","Comisión Estatal de Derechos Humanos del Estado de Sonora","Terminada","Electrónica","Información pública","Solicito amablemente indique si, en el periodo 2012-2022, la comisión inició uno o más expedientes de queja por la posible vulneración a los derechos a la integridad personal, la libertad personal, la libertad de expresión u otros derechos de la C. Alma Angélica Aguilar Domínguez. De ser afirmativa su respuesta, favor de indicar: a) Fecha de inicio del expediente; b) Derechos presuntamente vulnerados; c) Autoridad señalada como responsable; d) Si la comisión dictó medidas cautelares durante su trámite; y e) Si el expediente derivó en una recomendación. De ser el caso, especificar además: f) Número de recomendación y su estado de cumplimiento.","","https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/CAABC4C9D27F201B","Electrónico a través del sistema de solicitudes de acceso a la información de la PNT","17/06/2022","Notificación de respuesta de información disponible SIN COSTO","Atendiendo lo dispuesto en el artículo 129 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora me permito notificarle la RESPUESTA DEFINITIVA a su solicitud de información de fecha 27 de Mayo del 2022 que deriva del folio: 260502222000065, contenida en datos adjuntos, misma que esperamos sea de su satisfacción.

Por otra parte, se le hace de su conocimiento que a partir de esta fecha, cuenta con un periodo de quince días hábiles para la interposición del recurso de revisión previsto en el artículo 138 de la Ley de Transparencia y Acceso a la Información Pública del Estado de Sonora, en su caso, y transcurrido dicho periodo, se le comunica que su solicitud será susceptible de archivo definitivo como asunto concluido.

Comisión Estatal de Derechos Humanos
Tel. 6623-13-81-01 Ext 152","17/06/2022","","","","",Organismos Autónomos
